genre,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32
pop,-35.28506088256836,61.2667121887207,14.046018600463867,28.648969650268555,4.323977470397949,-1.3649801015853882,-0.784454345703125,5.128747940063477,5.351768493652344,1.2258380651474,-7.261650562286377,-0.5204303860664368,0.2153269350528717,0.4116414785385132,0.5412410497665405,0.41286614537239075,0.43760451674461365,0.42456290125846863,0.376971572637558,0.5236552357673645,0.40977397561073303,0.4324963092803955,0.46730247139930725,0.5129991769790649,0.5047825574874878,21.466471930456645,13.392229064690026,16.907452145182976,18.20709538709854,18.083560310774306,16.45110454655437,14.994681422147613,107.666015625
pop,24.324636459350586,68.9615249633789,-4.2270355224609375,-1.0471316576004028,5.240407943725586,2.989914894104004,4.333371639251709,4.2808637619018555,6.430776596069336,3.631894588470459,0.11112181842327118,-0.010404723696410656,2.062168836593628,0.35493260622024536,0.4344770908355713,0.34126535058021545,0.4730934202671051,0.37543484568595886,0.29644253849983215,0.41536062955856323,0.3846192955970764,0.531369149684906,0.3547721207141876,0.4875692129135132,0.49395355582237244,18.405759742575487,13.474549629601867,16.94407006798913,18.18218533333327,18.618910848169918,16.45455736575836,14.579208709379628,107.666015625
pop,-23.213329315185547,53.82878875732422,-0.6723455190658569,14.730807304382324,4.8800458908081055,6.732577323913574,4.846349716186523,4.953850746154785,4.270914077758789,3.1137921810150146,2.5477359294891357,2.987114667892456,4.636804580688477,0.6543006300926208,0.4507969915866852,0.5226455330848694,0.5713006258010864,0.49354949593544006,0.4729717969894409,0.4221668243408203,0.5485240817070007,0.4949042499065399,0.4426013231277466,0.48066315054893494,0.49989205598831177,17.93612144581252,14.06119787331118,16.244162539021694,15.527824148427563,16.11545120057711,16.130837501778988,15.055293390145302,99.38401442307692
pop,13.437182426452637,58.2346305847168,-2.180756092071533,5.017562389373779,8.057978630065918,-0.4925696551799774,4.0949907302856445,2.251335620880127,4.30201530456543,3.597891092300415,-0.49684005975723267,2.4198663234710693,1.8900307416915894,0.5206368565559387,0.3345378637313843,0.42295196652412415,0.4603129029273987,0.34680578112602234,0.3947715163230896,0.3766992688179016,0.5040985345840454,0.41429781913757324,0.3755456209182739,0.4150612950325012,0.3822042942047119,19.844530625308753,14.422671314575078,17.736340850772635,17.112052157218816,17.571596998263587,16.70113305319938,14.656235835503356,107.666015625
pop,-59.55325698852539,77.30152893066406,26.37185287475586,3.185246229171753,6.758668422698975,-0.05026794970035553,-0.6197855472564697,-0.6796597242355347,4.14129114151001,-0.4434501528739929,-4.536903381347656,-3.5553581714630127,-2.1957290172576904,0.3577996790409088,0.26544538140296936,0.3487511873245239,0.30385348200798035,0.29862159490585327,0.47524526715278625,0.2992286682128906,0.3152227997779846,0.2666517198085785,0.39702996611595154,0.4743725061416626,0.28934022784233093,23.89555347758977,15.98349873111369,20.165247237728327,19.721156773904184,19.168202363190716,16.842869382152273,15.25816091601152,95.703125
pop,-52.421512603759766,74.03341674804688,12.680926322937012,24.49555206298828,21.097579956054688,1.903934359550476,6.809505462646484,4.729846954345703,8.409067153930664,8.243972778320312,-2.2749781608581543,-1.1975456476211548,-2.679471015930176,0.36861562728881836,0.38456541299819946,0.4113534986972809,0.6037188172340393,0.45576024055480957,0.40114399790763855,0.33865809440612793,0.34271055459976196,0.5286706686019897,0.37144339084625244,0.3380085825920105,0.2999360263347626,21.67086601035218,15.67582242209727,18.620844324314966,19.671212718115807,19.519318374347886,18.396098538781626,16.016070257122678,172.265625
pop,-45.73050308227539,65.27396392822266,12.928244590759277,14.523944854736328,7.032851219177246,4.39462947845459,6.623768329620361,3.2991151809692383,7.727779388427734,4.060050010681152,3.662517547607422,2.6021337509155273,4.048970699310303,0.5441746711730957,0.42025434970855713,0.4241979718208313,0.3997323513031006,0.3009492754936218,0.3129410445690155,0.36338111758232117,0.4459865689277649,0.34258198738098145,0.32542386651039124,0.36318057775497437,0.4008636474609375,23.427457594901057,14.39237427713462,18.543179928565614,17.70684961308098,17.460988308478786,16.11621392873518,15.600141017657933,103.359375
pop,-44.171142578125,76.1800537109375,22.907930374145508,16.796279907226562,22.996109008789062,3.2776119709014893,6.9057793617248535,0.09506846219301224,6.495517253875732,6.542290687561035,0.8548562526702881,2.7227675914764404,4.514956474304199,0.417807936668396,0.358617901802063,0.44905078411102295,0.4081724286079407,0.47623491287231445,0.40276145935058594,0.35686901211738586,0.417635440826416,0.3593496084213257,0.38401374220848083,0.31053033471107483,0.3944180905818939,22.7445634112537,16.130450511181778,20.49320440291008,18.713836601411014,18.618564541256543,17.541091157746326,15.848432560894382,99.38401442307692
pop,4.770377159118652,64.4705810546875,-2.4510321617126465,10.431800842285156,3.252835273742676,7.833549499511719,3.1029253005981445,1.4057886600494385,6.74539041519165,4.880411624908447,3.276714324951172,1.748433232307434,3.3328585624694824,0.5543104410171509,0.4820646345615387,0.48423174023628235,0.4454393982887268,0.36022716760635376,0.36685121059417725,0.4201533794403076,0.5202144980430603,0.4546138644218445,0.4515777826309204,0.4284689724445343,0.4554729461669922,19.08268071063209,12.937188592452571,16.319681841076914,15.669453077715284,16.69150041068512,17.194758169738748,15.716170289038285,103.359375
pop,-44.2902717590332,51.35346603393555,24.983470916748047,12.159331321716309,10.877900123596191,7.619054317474365,8.214765548706055,-0.7635586261749268,5.949929237365723,4.75514554977417,-2.5091753005981445,1.3244870901107788,-1.954297423362732,0.45636609196662903,0.36273881793022156,0.4042092263698578,0.4088914692401886,0.4726531207561493,0.40087050199508667,0.3425295948982239,0.4554622769355774,0.3682425916194916,0.3500530421733856,0.31673097610473633,0.38149207830429077,21.276160530564514,16.54400056633293,19.537338019691294,18.229398635790947,18.108530979593855,16.497480838639554,15.026621213355012,103.359375
pop,-47.97561264038086,54.15439987182617,-3.9600961208343506,21.49443817138672,13.905075073242188,5.998558521270752,13.758749008178711,1.0650278329849243,6.729170322418213,6.220572471618652,1.6177513599395752,0.457034707069397,2.4155867099761963,0.48994576930999756,0.44525209069252014,0.4780445396900177,0.5057557821273804,0.39231815934181213,0.35814639925956726,0.43254005908966064,0.5636425018310547,0.47956225275993347,0.4008157551288605,0.46226581931114197,0.4660177230834961,24.246338739905685,15.647446106577384,18.95027956158748,17.68825645749698,17.511690093704573,18.535468960631647,15.569790409826487,117.45383522727273
pop,-78.15640258789062,65.98365020751953,24.558345794677734,25.632707595825195,13.826037406921387,3.5993831157684326,16.210996627807617,0.5761338472366333,3.310032844543457,4.155045509338379,2.7108681201934814,3.6452019214630127,1.3963098526000977,0.45358264446258545,0.5033276081085205,0.4176357686519623,0.3704128563404083,0.41694310307502747,0.35602569580078125,0.3709634840488434,0.33424559235572815,0.40616270899772644,0.4680118262767792,0.40694427490234375,0.46361687779426575,25.000564380273737,16.586386008382092,19.972229649990886,18.712884261741745,18.604045156794662,18.44152354593589,15.73300882984564,143.5546875
pop,-42.779170989990234,62.836090087890625,4.774425506591797,24.058712005615234,9.644877433776855,-1.8775445222854614,9.271584510803223,-2.961521625518799,3.1853058338165283,5.930489540100098,-4.7646002769470215,3.0226664543151855,-1.242732286453247,0.4079268276691437,0.44812336564064026,0.4443953335285187,0.4917449653148651,0.37553465366363525,0.358164519071579,0.4669574499130249,0.46853187680244446,0.61908358335495,0.5028296113014221,0.4500058889389038,0.4266476035118103,20.215100640023643,15.514383403494707,17.519966078728874,16.787132676440372,17.244467109866097,18.92937680676828,15.651944894951601,103.359375
pop,-47.04647445678711,55.778446197509766,27.63979148864746,19.186355590820312,15.18266487121582,3.178056001663208,5.622395038604736,1.6052534580230713,4.136432647705078,1.6200366020202637,-1.5827997922897339,-3.003236770629883,-7.630845069885254,0.2536512315273285,0.3210512697696686,0.5686087608337402,0.3679696321487427,0.306713730096817,0.258183091878891,0.35488057136535645,0.5720517039299011,0.3579026758670807,0.3444210886955261,0.26317355036735535,0.2602328658103943,23.603246009640184,17.411812388572194,19.139956336938248,19.582023056122928,18.680871706176433,16.660433447715384,15.333461271488558,103.359375
pop,-20.244304656982422,57.76261520385742,16.799440383911133,18.260643005371094,8.965956687927246,14.902180671691895,2.6743505001068115,3.7542834281921387,1.1086355447769165,1.8431586027145386,-5.978664398193359,-3.60349440574646,-3.650311231613159,0.6426358819007874,0.44537779688835144,0.4640675187110901,0.4200117886066437,0.32585471868515015,0.3823358714580536,0.32502424716949463,0.4706134796142578,0.3597942888736725,0.3192075788974762,0.3794698417186737,0.45174315571784973,24.51378237575414,15.165578008366845,19.26093772344256,18.81466635172297,17.265406988230207,16.020589192063447,15.859161417486021,135.99917763157896
pop,-26.02374839782715,60.92530059814453,6.002044677734375,17.74094581604004,5.11572790145874,10.42711353302002,2.472600221633911,4.931196689605713,8.130398750305176,3.8599815368652344,-0.17782755196094513,7.2514495849609375,4.96522331237793,0.5666816830635071,0.46883076429367065,0.45369014143943787,0.36323752999305725,0.3965105712413788,0.4366717040538788,0.4897599220275879,0.5611796379089355,0.5136047601699829,0.5050269961357117,0.5247310996055603,0.5689965486526489,23.603793377707266,14.692123089973341,16.960684450195373,16.955085431256013,17.96169801169303,16.440006333033967,15.577457647353162,107.666015625
pop,-50.46290588378906,56.434635162353516,12.56867790222168,11.27336311340332,-2.7383477687835693,1.3627746105194092,4.543149948120117,-0.959572434425354,2.298539876937866,2.7476232051849365,-1.977354645729065,2.589660167694092,-4.02415132522583,0.2460414469242096,0.3333856761455536,0.4215227961540222,0.29740893840789795,0.41508933901786804,0.29490959644317627,0.47990697622299194,0.5316717028617859,0.4045116901397705,0.5222785472869873,0.3397877514362335,0.3654627203941345,20.53186062740641,15.171049844872298,18.383115850448686,18.560840602187586,18.07572617655123,17.730779206950295,15.329542779698448,129.19921875
pop,-273.3180236816406,103.15287017822266,8.712923049926758,31.704931259155273,12.510407447814941,3.4897329807281494,3.933358907699585,-0.1538849174976349,-3.906158685684204,3.2333576679229736,-6.36548376083374,-1.5428926944732666,-3.217275619506836,0.40528032183647156,0.4967261850833893,0.33640342950820923,0.34178978204727173,0.3445001244544983,0.2955045700073242,0.4067879915237427,0.28426891565322876,0.255533367395401,0.20093847811222076,0.31873780488967896,0.536571741104126,25.090741122084513,16.10828283224047,19.18126755728309,17.96628711567408,17.846451556969132,18.580232399609024,15.831688840487947,112.34714673913044
pop,-14.192339897155762,44.35686111450195,12.703166961669922,10.150148391723633,11.26891040802002,3.966003179550171,12.500946998596191,-2.1676478385925293,10.71873664855957,2.29825758934021,5.04768705368042,-0.8659442067146301,3.80293607711792,0.41928935050964355,0.4749448001384735,0.5471356511116028,0.4212130606174469,0.4414771497249603,0.4326258599758148,0.4765494167804718,0.5810179114341736,0.4196998178958893,0.4015771448612213,0.3757324814796448,0.37299996614456177,18.549394464206387,14.329349305823131,17.28230611122512,18.082264067145665,17.984717321347315,16.866022923706346,17.717471531569593,112.34714673913044
pop,-71.623046875,81.1082992553711,16.360794067382812,8.947615623474121,13.826505661010742,-0.7539970874786377,12.511420249938965,-0.6541829705238342,3.0359156131744385,3.0633420944213867,-3.2248902320861816,-1.329190969467163,-0.6551507711410522,0.42126765847206116,0.40148547291755676,0.35996800661087036,0.40662702918052673,0.38876742124557495,0.5051563382148743,0.36111709475517273,0.4683302938938141,0.5160045027732849,0.37732064723968506,0.404010534286499,0.34372395277023315,22.05267947117399,15.737591165106904,19.302264042454997,19.198814525450814,19.403705138818832,19.44543646236994,16.053280365838347,117.45383522727273
pop,-145.93051147460938,62.57326889038086,-23.071826934814453,-18.75653648376465,-14.746655464172363,-28.404939651489258,3.140660524368286,-24.918981552124023,-13.63536262512207,-4.6096062660217285,-24.374549865722656,-15.802279472351074,-17.456960678100586,0.25957223773002625,0.20845527946949005,0.22560521960258484,0.24268455803394318,0.26481613516807556,0.2850777804851532,0.36375489830970764,0.2665809690952301,0.23219574987888336,0.28101491928100586,0.30970001220703125,0.3891001343727112,21.286827279971682,20.558065793969007,23.088803278725287,20.49020443265275,20.30035348620769,25.302925609983493,17.153000179271046,129.19921875
pop,-45.02928161621094,69.75469970703125,11.873838424682617,8.160097122192383,12.59626293182373,7.7551703453063965,11.303385734558105,0.25089403986930847,9.658153533935547,2.805539608001709,3.8566477298736572,-0.8445406556129456,2.099679946899414,0.39207130670547485,0.428158164024353,0.5237887501716614,0.3855544924736023,0.36622685194015503,0.4331124424934387,0.4440557658672333,0.5912674069404602,0.4372672736644745,0.413406640291214,0.42197540402412415,0.36400413513183594,26.155277491395076,15.999002841973498,18.27041689803502,18.272482291123588,18.35681746117423,16.226962117850096,15.919122902510992,112.34714673913044
pop,-44.74116134643555,55.0615348815918,27.155059814453125,19.49420166015625,14.693747520446777,3.2043869495391846,5.503135681152344,1.4257252216339111,4.495546340942383,1.3721117973327637,-1.6586041450500488,-3.5341789722442627,-7.91971492767334,0.25396326184272766,0.3203811049461365,0.5696117281913757,0.37011680006980896,0.3072660565376282,0.2589535117149353,0.35426974296569824,0.5742343068122864,0.3606646955013275,0.3451346457004547,0.26344066858291626,0.2602636218070984,25.68627033777028,17.505005564819417,19.521457290451682,19.75518229707176,18.54496787280128,16.320335732854723,15.42757723995267,103.359375
pop,-112.48632049560547,59.749629974365234,14.4871826171875,19.165525436401367,15.124679565429688,-3.221754789352417,6.0984907150268555,-6.684603691101074,1.4646185636520386,-1.1716868877410889,-1.2355337142944336,-0.7678506374359131,1.8864989280700684,0.4581108093261719,0.42733034491539,0.5451750159263611,0.36476171016693115,0.3272574543952942,0.2692110538482666,0.33888667821884155,0.44117552042007446,0.4102407991886139,0.5237699747085571,0.40887564420700073,0.3939058780670166,21.282790693546957,18.541468408434035,21.550696768157653,20.047288797660254,19.503446027170057,18.58711766625599,16.268492629298652,99.38401442307692
pop,-81.73381042480469,78.6106948852539,-17.252422332763672,24.501920700073242,8.414265632629395,2.150655746459961,5.525915622711182,1.9490922689437866,8.798311233520508,-0.12679602205753326,0.49805009365081787,4.6413984298706055,2.39085054397583,0.35904431343078613,0.3958703577518463,0.5568016171455383,0.3690063953399658,0.4039132595062256,0.37999555468559265,0.4664064049720764,0.5865885615348816,0.4921443462371826,0.5586357116699219,0.38573265075683594,0.372547447681427,19.662142809112755,15.607270130525729,18.939587580883003,18.84189809832455,19.66693557880824,19.046065978972962,16.42846502541585,117.45383522727273
pop,-8.45461654663086,42.056644439697266,8.262311935424805,17.968645095825195,14.042865753173828,7.356530666351318,5.724670886993408,-1.8928552865982056,4.611337184906006,2.078213930130005,-1.0689780712127686,-0.6599501371383667,-2.4383575916290283,0.43268662691116333,0.4921499192714691,0.3942910432815552,0.4292528033256531,0.3577905595302582,0.4062938392162323,0.5192268490791321,0.4181208908557892,0.428470253944397,0.3639608919620514,0.4348725974559784,0.4177621901035309,20.418524475837458,17.282399226746186,18.701519379889724,17.7485172899791,17.335905669171684,15.45699301527885,14.780178914157224,117.45383522727273
pop,-72.14413452148438,81.28120422363281,16.711231231689453,8.694822311401367,14.17661190032959,-1.047951579093933,12.842172622680664,-0.5259741544723511,3.1425318717956543,3.1586649417877197,-3.4713525772094727,-1.1356594562530518,-0.6815589666366577,0.42694664001464844,0.4044930040836334,0.36232736706733704,0.4079088568687439,0.3913877010345459,0.49959805607795715,0.35669735074043274,0.4729071259498596,0.5193691253662109,0.3817770481109619,0.40925267338752747,0.34866878390312195,23.286126331156833,15.785867326630944,19.59630418474272,19.19952110495147,19.41873477137751,19.18414345863143,16.08997667345483,117.45383522727273
pop,-39.893638610839844,35.58135223388672,8.92684268951416,15.07834243774414,15.204771041870117,10.564197540283203,21.816221237182617,10.004615783691406,13.96925163269043,16.55245018005371,1.4722148180007935,3.2634708881378174,0.06657278537750244,0.4187864661216736,0.4175313115119934,0.46752920746803284,0.5517486333847046,0.6277552247047424,0.5849554538726807,0.5534483194351196,0.5491827726364136,0.5356540083885193,0.5483002066612244,0.5008395910263062,0.5188301205635071,20.724619269296753,14.140780183210804,18.488433379105494,17.005094683967613,17.91709469795988,18.86494653946759,14.70213220310131,103.359375
pop,-80.3970718383789,35.97154235839844,20.43450927734375,26.347640991210938,17.400066375732422,4.578968048095703,13.495072364807129,3.6207120418548584,7.326969623565674,5.4819111824035645,3.9622957706451416,5.320307731628418,3.5403308868408203,0.4516662061214447,0.47417834401130676,0.44996267557144165,0.5491663813591003,0.4755019545555115,0.397022545337677,0.37947604060173035,0.4539104402065277,0.6138727068901062,0.5616924166679382,0.4454696476459503,0.42683786153793335,21.25973882952094,17.324856980816637,18.41709102896725,18.25684974164797,18.53551301338659,18.67094582843367,16.313969705237497,89.10290948275862
pop,-37.08651351928711,68.89867401123047,10.490167617797852,23.945831298828125,15.357449531555176,3.5560462474823,11.680304527282715,2.919626235961914,2.5507562160491943,4.755030632019043,-1.5914156436920166,2.562260627746582,-1.0137555599212646,0.35245564579963684,0.4652615189552307,0.3230675756931305,0.4091516137123108,0.4956609904766083,0.286893367767334,0.3324592113494873,0.3351387679576874,0.45934993028640747,0.35889938473701477,0.35990333557128906,0.3766908347606659,16.80756693015696,15.429971945922018,19.128714805702238,19.18913281214163,19.959597207397948,19.440821343580108,15.144540432948572,92.28515625
pop,-36.638824462890625,73.07810974121094,39.13519287109375,20.312122344970703,12.493178367614746,2.14836049079895,11.728564262390137,-2.422638177871704,6.6385178565979,3.170588493347168,-5.384551048278809,-3.142596483230591,-5.773088455200195,0.42610689997673035,0.333313524723053,0.4307190179824829,0.34950363636016846,0.3726951777935028,0.387062668800354,0.3069714903831482,0.4411097466945648,0.36758822202682495,0.36408230662345886,0.2844049334526062,0.32620877027511597,22.82869592388416,17.356523389692107,19.360288135192974,20.071875446362068,18.532749135447315,17.0353454906946,15.91908271448214,103.359375
pop,-137.74447631835938,100.25637817382812,14.398747444152832,15.412896156311035,2.3271780014038086,-1.0672591924667358,-2.105048894882202,-1.6893662214279175,-5.3147172927856445,-1.7828497886657715,1.7410486936569214,-6.1848673820495605,-3.0327489376068115,0.45046117901802063,0.3230642080307007,0.40916013717651367,0.3304380476474762,0.4069056212902069,0.5362325310707092,0.35431912541389465,0.4210399091243744,0.3167291581630707,0.37989097833633423,0.25377294421195984,0.25769487023353577,26.033626507112277,16.124413813307328,18.815293423445926,16.622692541271544,17.06271949908633,18.374855283493456,17.03053879497627,143.5546875
pop,-44.98688888549805,69.77589416503906,11.840672492980957,8.117905616760254,12.628617286682129,7.812100410461426,11.339221000671387,0.18483135104179382,9.635790824890137,2.840994358062744,3.8533389568328857,-0.8417092561721802,2.132197618484497,0.3915122449398041,0.42969727516174316,0.5247284770011902,0.3856978714466095,0.3663403391838074,0.43385621905326843,0.4455975294113159,0.5933114290237427,0.4386856257915497,0.4130147397518158,0.4182511270046234,0.36179018020629883,26.118820458965573,15.96710405873077,18.61570759323294,18.31881928533716,18.274899429531008,16.233254774976384,15.976248972003638,112.34714673913044
pop,-42.2414436340332,82.16851043701172,-2.227360725402832,19.912059783935547,13.85555648803711,0.8531164526939392,7.92289924621582,-0.7122787833213806,6.87274169921875,-1.9014205932617188,-4.689229488372803,-3.16999888420105,-2.937236785888672,0.400102823972702,0.2610061764717102,0.28401172161102295,0.3708376884460449,0.2199682742357254,0.3371545076370239,0.2064824104309082,0.3626115322113037,0.4067654311656952,0.31779780983924866,0.5386905074119568,0.2903980612754822,19.35306531823351,18.23498944986595,20.671319634820307,20.683049713715494,19.86060329954631,19.8790878876647,16.36801077352188,151.99908088235293
pop,-50.853702545166016,68.05084228515625,12.076207160949707,36.321773529052734,8.664504051208496,19.501598358154297,10.716681480407715,12.310911178588867,1.6588454246520996,10.158865928649902,4.832503318786621,1.6959491968154907,2.7262327671051025,0.4968132972717285,0.5988526940345764,0.4433738589286804,0.45136094093322754,0.3704206943511963,0.4826967418193817,0.47999364137649536,0.4408826231956482,0.514880895614624,0.44237828254699707,0.4999070167541504,0.4605775773525238,22.622416463032668,14.818618927347535,19.379402479087297,18.269881242823928,18.079424048224006,16.512004742008074,16.76897951150148,135.99917763157896
pop,-39.638450622558594,33.950103759765625,9.58324146270752,16.655977249145508,14.907743453979492,11.196752548217773,21.489482879638672,9.88476848602295,14.735057830810547,15.624815940856934,2.0449588298797607,2.5801913738250732,0.36708739399909973,0.4064481258392334,0.4392581284046173,0.5190939903259277,0.6068485379219055,0.6056215763092041,0.553320586681366,0.5430432558059692,0.5266906023025513,0.5475316643714905,0.5063858032226562,0.5261124968528748,0.4419000446796417,21.44573498982997,14.34886862932017,18.864079163528586,17.15327378735328,17.364106261636028,17.727036591988085,14.707838563210647,103.359375
pop,-30.302331924438477,88.46916198730469,-6.565682888031006,32.79241943359375,8.502236366271973,8.387786865234375,2.052032470703125,6.8632941246032715,3.5781381130218506,2.720644474029541,1.291594386100769,3.2918951511383057,1.570115327835083,0.5173290967941284,0.40375515818595886,0.4470538794994354,0.5138707756996155,0.6827664375305176,0.4751012921333313,0.4212428033351898,0.4236763119697571,0.4454098343849182,0.4837581217288971,0.5091404318809509,0.6401311755180359,19.426253829640377,13.026635935965222,15.415973556823165,14.344233730913343,15.53367316752312,16.17130027822756,15.478119828511103,107.666015625
